device_info_serial,date_time,latitude,longitude,altitude,pressure,temperature,satellites_used,gps_fixtime,positiondop,h_accuracy,v_accuracy,x_speed,y_speed,z_speed,speed_accuracy,location,userflag,speed_3d,speed_2d,direction,altitude_agl
2002,4/26/2014 13:43,52.9246826,5.4404936,-7,\N,33.3,5,8.7,2.2,20.1,12.5,1.45,1.15,-2.57,1.2,0101000020E6100000A46318C110C315401217DBFF5B764A40,0,3.167001737,2.964416729,160.1346236,-3
2002,4/26/2014 13:53,52.924724,5.4404575,-4,\N,33,5,9,2,15.6,9.8,-0.19,0.5,-1.28,0.72,0101000020E6100000971C774A07C31540C4E9245B5D764A40,0,1.387263493,0.836503656,141.9340237,0
2002,4/26/2014 14:03,52.9247082,5.4404748,-4,\N,34.2,10,34.7,1.5,6.3,6.2,-0.09,0.08,-0.35,0.4,0101000020E61000003BD972D30BC31540E8AB9AD65C764A40,0,0.37013511,0.170192471,148.7967082,0
2002,4/26/2014 14:13,52.9247076,5.4404725,-3,\N,34.4,10,8,1.5,6.2,7.4,-0.37,0.25,-0.95,0.39,0101000020E6100000422619390BC315406B2E92D15C764A40,0,1.049714247,0.411449463,136.3595112,1
2002,4/26/2014 14:23,52.9247163,5.4404562,-1,\N,33.9,9,8,1.7,7.9,9.5,-0.71,0.43,-0.97,0.47,0101000020E6100000204839F306C31540004A8D1A5D764A40,0,1.27667537,0.498247475,96.15109964,3
2002,4/26/2014 14:33,52.9247062,5.4404591,0,\N,34.7,9,8.1,1.7,7.6,9.3,-0.46,0.35,-0.89,0.43,0101000020E610000002E7D6B507C3154048B4D3C55C764A40,0,1.061225706,0.439051177,116.7578027,4
2002,4/26/2014 14:54,52.9249671,5.4408337,-5,\N,32.7,8,8.3,1.7,8.6,9.4,-0.59,0.07,-0.52,0.43,0101000020E610000011E6D1E869C3154020306A5265764A40,0,0.789556838,0.195524837,39.97941906,-2
2002,4/26/2014 15:04,52.9249123,5.4408123,-4,\N,33.7,8,8.2,1.6,9.4,9.1,-0.95,0.91,-1.33,0.59,0101000020E6100000BBB2B04C64C315408615B88663764A40,0,1.870695058,1.002721596,96.64933325,0
2002,4/26/2014 15:14,52.9244636,5.4418143,-4,\N,31.5,7,8.4,1.6,8.9,8.4,0.13,0.74,-1.81,0.53,0101000020E6100000DB9EC5F76AC41540D52BC0D254764A40,0,1.959744881,1.445076076,149.9176363,-2
2002,4/26/2014 15:23,52.9246019,5.4417496,-5,\N,23.8,7,7.5,1.5,9.9,10.8,-2.57,1.03,-0.56,0.6,0101000020E61000009615D4015AC41540E428E55A59764A40,0,2.824783178,2.062375992,37.97726892,-3
2002,4/26/2014 15:33,52.9245485,5.4418125,-9,\N,29.8,7,8.5,1.5,10.3,11.1,-1.15,1.16,-1.79,0.66,0101000020E610000023DBF97E6AC415406E88F19A57764A40,0,2.423262264,1.289008056,101.3426245,-7
2002,4/26/2014 15:43,52.9244671,5.4418206,-4,\N,31.5,5,9.5,3.6,11,11.8,-0.19,-0.11,-1.61,0.72,0101000020E6100000E0CB8E9E6CC415402E5D1CF054764A40,0,1.624899997,0.816528106,-173.5669483,-2
2002,4/26/2014 15:53,52.9244304,5.4418347,-7,\N,30.6,5,8.6,3.4,17.9,19.9,0.54,0.53,-2.94,1.14,0101000020E6100000AFF3CA5070C41540CFB63FBC53764A40,0,3.035803024,2.291494149,168.0007196,-5
2002,4/26/2014 16:03,52.9244312,5.4418712,-4,\N,30.9,5,7.7,3,12.2,11.5,-0.42,-1.38,-2.09,0.81,0101000020E6100000562D44E279C4154076B3F5C253764A40,0,2.539468448,1.56687446,-121.6418464,-2
2002,4/26/2014 16:23,52.9247088,5.4416448,-2,\N,30.8,8,36.6,1.6,5.2,6.1,0.01,0.01,0.01,0.29,0101000020E610000039CBD1883EC415406529A3DB5C764A40,0,0.017320508,0.00939417,106.5150509,1
2002,4/26/2014 16:33,52.9248267,5.4415409,1,\N,29.9,8,7.9,1.7,7.6,9.6,-0.48,0.02,-0.56,0.42,0101000020E6100000B862354C23C41540DA7BA7B860764A40,0,0.73783467,0.077815654,57.22593775,4
2002,4/26/2014 16:43,52.9248352,5.4415241,0,\N,29.5,7,8,1.7,12.6,17.5,-2.9,-1.33,-1.36,0.93,0101000020E61000005595C7E41EC415404518F5FF60764A40,0,3.468212796,1.899906287,-33.51343163,3
2002,4/26/2014 16:53,52.9248502,5.4415698,-3,\N,29.9,8,9,1.6,10.7,11.8,-0.57,0.54,-1.14,0.67,0101000020E6100000E49AA7DF2AC415407B59C97D61764A40,0,1.384232639,0.65257754,114.9617915,0
2002,4/26/2014 17:03,52.9248203,5.4415397,-2,\N,29.6,7,7,2.1,12.5,17.7,-1.2,-0.33,-0.52,0.92,0101000020E6100000E88AADFB22C41540A596F78260764A40,0,1.348814294,0.698404113,-17.9049684,1
2002,4/26/2014 17:13,52.9248234,5.4415546,-2,\N,28.5,7,7.2,2.1,13.3,16,-2.2,-0.86,-0.77,0.76,0101000020E6100000EC9799E326C41540ABC9F89C60764A40,0,2.48445165,1.495637271,-25.6532835,1
2002,4/26/2014 17:23,52.9248262,5.4416215,-5,\N,29,7,9.2,2,7.2,9.4,-1.01,-0.06,-0.53,0.47,0101000020E610000084D72E6D38C41540F2BD75B460764A40,0,1.142190877,0.488546614,4.231743703,-2
2002,4/26/2014 17:33,52.9247932,5.4403952,-6,\N,27.6,7,8.3,2,10.9,12.2,-0.53,-0.21,-1.17,0.63,0101000020E6100000F34295F5F6C2154017C8A29F5F764A40,0,1.301499136,0.311957097,-149.398817,-2
2002,4/26/2014 18:02,52.924952,5.4403128,-8,\N,28.9,6,8.5,2.2,\N,\N,\N,\N,\N,\N,0101000020E61000006F0AD05BE1C21540552FBFD364764A40,0,\N,\N,\N,-4
2002,4/26/2014 18:12,52.9249903,5.4403953,-9,\N,29.1,6,8.6,2.1,13.4,14.9,-2.88,1.38,-1.65,0.94,0101000020E6100000993F4BFCF6C2154001CF071566764A40,0,3.594620981,2.030818909,54.18617062,-5
2002,4/26/2014 18:22,52.924933,5.440368,-3,\N,29.8,6,7.7,2,14.6,14.2,-1.93,0.95,-0.72,0.87,0101000020E6100000D9D138D4EFC21540DFFE5C3464764A40,0,2.268435584,1.525998472,47.70153289,1
2002,4/26/2014 18:34,52.924915,5.4402878,-7,\N,28.7,5,7.7,3.4,14.3,12.8,-0.73,-0.84,-1.6,0.69,0101000020E6100000A84F17CEDAC21540384A5E9D63764A40,0,1.948974089,0.831558607,-112.7246813,-3
2002,4/26/2014 18:44,52.9249326,5.4402601,-4,\N,28.7,5,7.8,3.1,19.7,18.7,-0.71,-0.24,-1.81,1.08,0101000020E61000004CEF2C8BD3C215408B00023164764A40,0,1.959030372,0.537248605,-161.3724373,0
2002,4/26/2014 19:14,52.9249874,5.4403011,-3,\N,28.8,4,18.9,2.7,23.1,25.8,0.12,0.36,-1.63,1.57,0101000020E61000004192A34ADEC21540251BB4FC65764A40,0,1.673588958,1.158397666,162.5692497,1
2002,4/26/2014 19:45,52.9250106,5.4415091,-1,\N,26.6,6,31.1,3.5,9.6,15.5,-0.21,0.05,-1.06,1.01,0101000020E6100000AB8B25F61AC4154007BA51BF66764A40,0,1.081757829,0.481095611,171.6711444,1
2002,4/26/2014 20:14,52.9248166,5.4416186,-4,\N,27.2,6,10.3,2.6,10.8,14.9,-0.74,1.04,-1.2,0.61,0101000020E6100000A23891AA37C4154022E6ED6360764A40,0,1.75191324,1.126082692,100.9746477,-1
2002,4/26/2014 20:45,52.9307335,5.4398177,-8,\N,26.1,5,10.5,2.1,14.5,18.3,-1.98,-1.61,-1.71,1.57,0101000020E6100000C9CE36925FC2154054E57B4622774A40,0,3.071904946,1.562991769,-64.86961526,-6
2002,4/26/2014 21:16,52.930831,5.4395269,-9,\N,27.3,4,22.6,2.2,18,19.9,-1.95,-0.88,-0.62,1.71,0101000020E61000005BD9F45613C215402E8D5F7825774A40,0,2.227397585,1.421158046,-29.10125951,-7
2002,4/26/2014 21:46,52.9308257,5.4395589,-3,\N,27.5,7,25.9,2.1,8.7,5.8,-1.01,0.33,-0.09,0.64,0101000020E6100000B6A970BA1BC215405EE3E94B25774A40,0,1.066348911,0.838327086,30.40283158,-1
2002,4/26/2014 22:16,52.9308209,5.4395441,-12,\N,27.1,6,10.2,3.3,12.9,22.1,-1.62,-0.52,-1.08,1.13,0101000020E610000059993AD917C2154076F7A52325774A40,0,2.015241921,0.767039701,-28.33778417,-10
2002,4/26/2014 22:46,52.9307898,5.4395841,1,\N,27.8,6,10.4,4.4,19.5,21.1,-1.39,0.72,-0.97,1.14,0101000020E6100000CB5D955522C21540A639C31E24774A40,0,1.841575413,0.967555807,61.27982572,3
2002,4/26/2014 23:16,52.9307743,5.4395399,0,\N,27.1,5,21.5,7.6,19.6,26.8,-0.65,0.28,-0.34,2.17,0101000020E610000000265FBF16C21540893ABD9C23774A40,0,0.78517514,0.44726635,49.54974417,2
2002,4/26/2014 23:46,52.9307922,5.4394494,-8,\N,27.7,6,9.9,2.9,11.8,18.4,-0.61,-0.57,-1.23,0.96,0101000020E6100000BFFC0406FFC115409A2FE53224774A40,0,1.486573241,0.55263051,-112.7573269,-6
2002,4/27/2014 0:17,52.930771,5.439553,-5,\N,27.6,11,40.9,1.3,4.6,5.3,-0.06,0.04,-0.08,0.35,0101000020E61000004C6F7F2E1AC2154059880E8123774A40,0,0.107703296,0.04564891,94.50936782,-3
2002,4/27/2014 0:47,52.9307051,5.4397698,-5,\N,26.6,9,8.3,1.7,6.4,9.5,-0.92,0.43,-1.34,0.57,0101000020E6100000E712B30353C21540365C3F5821774A40,0,1.681338752,0.52678154,101.9954309,-3
2002,4/27/2014 1:17,52.9307156,5.4398115,-3,\N,29.8,7,8.5,3.1,14.2,11,-1.58,1.8,-0.14,0.77,0101000020E61000006B9E23F25DC2154042F053B021774A40,0,2.399166522,2.200055121,61.95255802,-1
2002,4/27/2014 1:47,52.9305639,5.4400922,-1,\N,26.6,7,9.7,2.1,18,8.8,-1.61,1.12,-0.2,1.05,0101000020E610000015E69887A7C215404BABC6B71C774A40,0,1.971420807,1.661121391,49.7376979,1
2002,4/27/2014 2:17,52.9307333,5.4398253,-12,\N,25.8,7,15.9,1.6,6.2,8.1,-0.38,-0.42,-0.39,1.06,0101000020E610000045D03D9061C215402A66CE4422774A40,0,0.68767725,0.394582744,-75.540645,-10
2002,4/27/2014 2:48,52.9306214,5.4399488,-6,\N,26.4,6,38.9,3.4,8.5,9.1,-0.38,0.29,-0.39,1.17,0101000020E610000064A82FF081C2154097FA1E9A1E774A40,0,0.616927873,0.327797023,82.14174913,-4
2002,4/27/2014 3:18,52.9246879,5.4416181,4,\N,22.6,6,8.3,3.8,22.6,29,-1.66,0.83,-0.9,1.26,0101000020E61000006149038937C41540E3C0502C5C764A40,0,2.062643934,1.214949672,54.06140086,7
2002,4/27/2014 3:48,52.9248872,5.4416602,-17,\N,27.9,4,35.3,5.5,19.5,44.5,-1.02,0.15,-1.77,2.51,0101000020E61000007FC74B9242C41540983E2AB462764A40,0,2.048365202,0.364026823,137.4744098,-14
2002,4/27/2014 4:18,52.9249187,5.4416279,-3,\N,27.7,6,10.7,2.3,12.1,16.1,-1.4,-0.86,-1.14,0.75,0101000020E61000003001AE1A3AC41540BBFA67BC63764A40,0,1.99979999,0.87356299,-55.89966653,0
2002,4/27/2014 4:40,52.9251008,5.4413146,-1,\N,25.2,6,7.8,2.8,6.9,11.6,-1.68,-0.46,-0.86,0.63,0101000020E610000042FD78F9E7C3154071C0F8B369764A40,0,1.94257561,0.901578993,-19.3427213,1
2002,4/27/2014 4:53,52.9247136,5.440444,-5,\N,23.7,6,7.9,3,8.3,18.7,-1.1,0.09,-0.97,0.89,0101000020E6100000B1E07EC003C315404D15E7035D764A40,0,1.469353599,0.342295571,34.5017003,-1
2002,4/27/2014 5:07,52.9249441,5.4405162,-2,\N,25.5,6,9,2.9,6.2,16.1,-1.02,0.02,-0.93,0.86,0101000020E6100000CB6EC1AD16C3154067107A9164764A40,0,1.380470934,0.274018245,25.18778707,2
2002,4/27/2014 5:17,52.9249615,5.4404522,-6,\N,27.5,6,8,2.6,9,14.3,-1.21,-0.46,-1.02,0.75,0101000020E610000015CEC9E605C315409147702365764A40,0,1.648059465,0.512731966,-42.01829449,-2
2002,4/27/2014 5:27,52.924936,5.4404901,-3,\N,28.2,6,8.2,2.4,9.7,14.4,-0.91,0.32,-0.63,0.89,0101000020E6100000DAD836D60FC315405072874D64764A40,0,1.152128465,0.515268479,51.78381199,1
2002,4/27/2014 5:37,52.9249441,5.4404958,-3,\N,29.4,6,8.2,2.3,10.3,12.1,-1.28,0.61,-0.67,0.78,0101000020E6100000F719BC5411C3154067107A9164764A40,0,1.568247429,0.922979083,52.13065555,1
2002,4/27/2014 5:55,52.9247708,5.4415687,5,\N,28.4,6,9.3,2.3,19.6,19.9,-2.15,-0.29,-0.58,1.56,0101000020E6100000BBBFD5952AC41540DB25BBE35E764A40,0,2.245662486,1.382519972,-3.516879162,8
2002,4/27/2014 6:06,52.9247901,5.4415473,-4,\N,29.5,8,31.1,1.6,6.3,5.9,-0.12,0.1,-0.29,0.38,0101000020E6100000648CB4F924C415401195A1855F764A40,0,0.329393382,0.141029279,128.1341641,-1
2002,4/27/2014 6:15,52.9246301,5.4413662,-8,\N,27.8,8,8.5,1.5,10.1,11.8,-1.7,0.76,-0.65,0.59,0101000020E61000003B3D4A80F5C31540D83274475A764A40,0,1.972333643,1.286029023,45.53309368,-5
2002,4/27/2014 6:25,52.9246187,5.4413213,-2,\N,28.9,8,8.6,1.4,9.5,10.1,-0.59,0.26,-1.14,0.64,0101000020E6100000E21C1ABBE9C3154091E2D2E759764A40,0,1.309694621,0.394823319,127.1309825,1
2002,4/27/2014 6:35,52.924599,5.4413365,-5,\N,30.8,6,8.5,2.6,12.2,14,-0.99,-0.48,-0.96,0.75,0101000020E6100000DA1F28B7EDC315400875914259764A40,0,1.460171223,0.454858912,-57.57853577,-2
2002,4/27/2014 6:45,52.9250855,5.4424023,14,\N,26.3,6,8.7,2.7,9.8,18.8,-0.73,0.18,-2.07,1.01,0101000020E610000063B3C81B05C515407D40A03369764A40,0,2.202316962,0.725587984,159.9781704,16
2002,4/27/2014 6:55,52.9250477,5.4424985,-3,\N,28.2,6,9.9,2.6,13.4,22,-1.6,0.97,-2.14,1,0101000020E6100000C11DA8531EC51540B95E89F667764A40,0,2.842622029,1.121222295,94.7435497,-1
2002,4/27/2014 7:05,52.9250419,5.4425187,0,\N,29.8,6,8.7,2.6,8.6,17.4,-0.88,0.05,-1.44,0.75,0101000020E61000004779419F23C5154000F7E1C567764A40,0,1.688342382,0.21833059,142.3911643,1
2002,4/27/2014 7:15,52.9250204,5.4425327,-3,\N,30.4,6,9.9,2.7,9.6,23,-1.38,0.42,-1.47,1.07,0101000020E61000006FA4C74A27C515400111871167764A40,0,2.059538783,0.577155617,72.02837922,-2
2002,4/27/2014 7:25,52.9249438,5.4425136,-1,\N,30.8,5,9.1,3.4,19.1,13.9,1.27,0.16,-3.52,1.48,0101000020E61000001224004922C51540A9D1F58E64764A40,0,3.745517321,3.143114245,179.2922779,0
2002,4/27/2014 7:35,52.925039,5.4425281,-11,\N,31.9,5,8.9,3.3,15.6,28,-2.72,1.16,-1.91,1.09,0101000020E61000007B3E141626C5154024438EAD67764A40,0,3.520241469,1.686516192,56.89557518,-10
2002,4/27/2014 7:45,52.9249986,5.4424297,0,\N,32.2,5,9.1,3.2,28.3,14.7,-1.53,-1.2,-0.64,1.65,0101000020E6100000CA1D914A0CC5154043ECA75A66764A40,0,2.047071078,1.395754787,-48.75577274,2
2002,4/27/2014 7:55,52.9242968,5.4429146,3,\N,29.6,5,8.8,3.1,17.9,16,-1.62,-0.67,-1.06,0.81,0101000020E610000006AFA7678BC5154013E6875B4F764A40,0,2.048633691,0.866697736,-36.31798242,4
2002,4/27/2014 8:05,52.9243003,5.4429094,0,\N,30.7,5,13.2,3,31.1,16.8,-0.68,-0.59,0.03,2.16,0101000020E61000002A5DB00A8AC515406C17E4784F764A40,0,0.900777442,0.797968685,-40.9357763,1
2002,4/27/2014 8:18,52.9242408,5.4428741,1,\N,33.4,5,9.3,2.9,25.8,13.1,-1.44,-1.23,0.18,1.37,0101000020E610000053FBBEC980C515407FD0C4854D764A40,0,1.902340663,1.730117387,-38.96027053,2
2002,4/27/2014 8:28,52.9243036,5.4428575,-3,\N,33.4,5,8.4,2.8,14.3,15.6,-1.38,0,-0.38,0.79,0101000020E61000003D27BD6F7CC515409CC992944F764A40,0,1.431362987,0.876790149,8.585855948,-2
2002,4/27/2014 8:38,52.9243191,5.4429406,-5,\N,32.8,5,10.5,2.8,19.2,11.9,-1.66,-0.72,-0.53,0.72,0101000020E610000050487C3892C51540B9C8981650764A40,0,1.885444245,1.192679695,-27.96551627,-4
2002,4/27/2014 8:48,52.9242545,5.4428647,-4,\N,31.9,5,9.4,2.8,26.8,21.9,-1.87,-1.72,0.18,1.84,0101000020E61000001F36EC527EC515402657B1F84D764A40,0,2.547096386,2.308182438,-41.67994534,-3
2002,4/27/2014 8:58,52.9242718,5.4427103,-2,\N,33.1,4,32.5,3.1,28.1,23.2,0.76,-0.29,-0.32,1.21,0101000020E6100000CE6850D955C51540BACED0894E764A40,0,0.874128137,0.854494884,-155.0256167,-1
2002,4/27/2014 9:08,52.9242616,5.4426143,1,\N,32.1,8,22.6,1.8,10.8,13.4,-0.27,-0.44,-1.27,0.69,0101000020E6100000BDF7DCAE3CC515406D7940344E764A40,0,1.370912105,0.662044814,-141.4696276,2
2002,4/27/2014 9:18,52.9247733,5.4407392,0,\N,28.7,7,8.7,2.2,9.7,10,-0.78,-0.16,-0.39,0.45,0101000020E6100000C542082351C3154064DBB3F85E764A40,0,0.886622806,0.405578655,-12.14417709,4
2002,4/27/2014 9:28,52.9247459,5.440714,-3,\N,28.1,8,7.8,1.5,16.3,16.2,-1.06,-1.09,-2.22,0.68,0101000020E6100000B08EE3874AC3154017CEDA125E764A40,0,2.690743392,1.068082025,-112.8056416,1
2002,4/27/2014 9:38,52.924703,5.4408254,-4,\N,28.4,7,7.9,2.2,9.4,8.8,-1.42,-0.74,-0.49,0.48,0101000020E610000006FCD0BB67C31540ADC1FBAA5C764A40,0,1.674544714,1.073177072,-34.12321709,0
2002,4/27/2014 9:48,52.9247078,5.4408074,-3,\N,28.7,7,8.8,2.2,11.1,8.9,-1.08,-0.57,-0.25,0.54,0101000020E6100000D356DB0363C3154095AD3FD35C764A40,0,1.246515142,0.882633901,-31.79390369,1
2002,4/27/2014 9:58,52.9247296,5.4407863,-7,\N,29.5,7,9,2.2,16.3,14.7,-1.02,-0.96,-0.52,0.77,0101000020E61000007119DC7B5DC3154053D21E8A5D764A40,0,1.494121816,1.030476587,-56.46594464,-3
2002,4/27/2014 10:11,52.9248393,5.4403562,-5,\N,26.7,7,30,2.3,7.2,6.6,-0.07,-0.03,-0.09,0.54,0101000020E6100000045D56BCECC215401CC7592261764A40,0,0.117898261,0.02350694,-81.16774785,-1
2002,4/27/2014 10:41,52.9246618,5.4409561,0,\N,23.5,8,7.3,2,14.6,7.6,-0.24,-1.66,-0.22,0.63,0101000020E610000007E3F1FE89C31540256E5F515B764A40,0,1.691626436,1.640069795,-83.57348986,3
2002,4/27/2014 11:11,52.9246754,5.4408671,-3,\N,28.2,6,9.5,3.1,11.7,10.3,-0.21,-0.24,-0.61,0.48,0101000020E61000008A8741AA72C31540363575C35B764A40,0,0.688331316,0.285270841,-129.8508187,0
2002,4/27/2014 11:40,52.9244125,5.4417022,-11,\N,24,5,9.7,4.4,13.4,12.5,-0.13,-0.29,-1.08,0.8,0101000020E6100000F648DE944DC41540BEC1172653764A40,0,1.125788612,0.594097894,-152.2778781,-9
2002,4/27/2014 12:11,52.924736,5.4415777,-6,\N,27.4,8,29.8,2.5,7.8,8.1,0,-0.04,-0.58,0.57,0101000020E61000005492D0F12CC4154089B7CEBF5D764A40,0,0.581377674,0.348914134,-173.4468558,-3
2002,4/27/2014 12:40,52.9246231,5.4416637,-8,\N,27,7,10.1,2.6,12.7,17.6,-0.3,0.04,-1.6,0.8,0101000020E610000049522D7D43C4154025D0BB0C5A764A40,0,1.628373422,0.732524694,174.6524217,-5
2002,4/27/2014 13:11,52.9246489,5.4416799,0,\N,26.2,6,11.3,2.8,8.6,20.6,-0.63,-0.18,-1.52,0.78,0101000020E6100000C33357BC47C4154025E428E55A764A40,0,1.655203915,0.419714229,-163.4659667,2
2002,4/27/2014 13:41,52.924763,5.4416745,2,\N,25.1,6,18.5,2,9,13.8,-0.35,-0.38,-0.5,0.9,0101000020E61000009BE8F35146C4154082C64CA25E764A40,0,0.718957579,0.345136891,-89.11897674,4
2002,4/27/2014 14:11,52.9244245,5.4418546,0,\N,29.4,8,8.7,1.5,10.7,9.4,0.16,0.44,-1.75,0.55,0101000020E61000004159428875C41540828FC18A53764A40,0,1.811546301,1.286844793,160.8168362,2
2002,4/27/2014 14:40,52.9244348,5.4419623,1,\N,29.7,7,10.9,1.7,13,13.2,-0.64,-0.5,-0.72,0.57,0101000020E61000008042E2C391C4154064A428E153764A40,0,1.085357084,0.451194026,-75.61609518,3
2002,4/27/2014 15:10,52.9244586,5.4419974,0,\N,26.4,5,8,1.8,12.5,11.2,-1.1,0.4,-0.3,0.58,0101000020E61000000AAB67F79AC41540C3C0CEA854764A40,0,1.208304597,0.831558081,37.17921094,2
2002,4/27/2014 15:41,52.9245036,5.4419751,0,\N,26.3,6,23.1,2.5,9.7,10.9,-0.35,-0.54,-0.8,0.57,0101000020E6100000D795E01E95C4154063844B2256764A40,0,1.026693723,0.53019555,-107.955541,2
2002,4/27/2014 16:11,52.9244794,5.4419129,-15,\N,28.2,4,10.5,4.1,19.2,28.6,-0.7,-0.67,-1.05,0.92,0101000020E6100000DAB8B4D084C41540B1694A5755764A40,0,1.4287757,0.601172083,-92.51150582,-13
2002,4/27/2014 16:41,52.9247666,5.4403639,0,\N,29.2,4,18.7,5.4,11.6,12.1,-0.26,-0.74,-1.27,0.88,0101000020E6100000275B13C1EEC2154070B77FC05E764A40,0,1.49268215,0.871855408,-125.2474099,4
2002,4/27/2014 17:11,52.9248158,5.4403717,0,\N,30.9,6,11.9,2.5,23.3,29.8,-2.65,-1.45,-1.12,1.71,0101000020E6100000F05586CCF0C215407BE9375D60764A40,0,3.221707622,1.946962318,-37.75961952,4
2002,4/27/2014 17:40,52.9248594,5.4404031,-8,\N,31.4,5,11.1,4.1,21.5,34.4,-1.01,-0.74,-2.33,1.52,0101000020E6100000633ABE07F9C21540F832F6CA61764A40,0,2.645108693,0.842272396,-130.4539776,-4
2002,4/27/2014 18:11,52.9249081,5.4401018,-31,\N,30.9,4,24.2,7,15.2,20.5,-0.63,-0.96,-1.26,1.16,0101000020E610000097A4D70BAAC215401BA77C6363764A40,0,1.704728717,0.91517661,-101.7655784,-27
2002,4/27/2014 18:41,52.924708,5.4401242,-29,\N,26.5,4,18.5,8.6,14.7,14,-0.67,-2.45,-2.27,1.24,0101000020E610000070B614EBAFC21540BF2CEDD45C764A40,0,3.406508476,2.463044176,-105.3266408,-25
2002,4/27/2014 19:11,52.9249275,5.4405007,-4,\N,27.8,10,31.6,1.6,10,12.5,-0.01,0.04,-0.66,0.74,0101000020E6100000DF75919D12C31540E5D5390664764A40,0,0.661286625,0.395080536,174.0771684,0
2002,4/27/2014 19:41,52.9248668,5.4415326,0,\N,27.3,7,7.9,2.3,7.8,10.9,-0.53,0.21,-1.45,0.58,0101000020E6100000AE78341F21C41540FD93090962764A40,0,1.558043645,0.53598948,151.065899,3
2002,4/27/2014 20:11,52.9248365,5.4415291,-6,\N,27.9,6,11.1,2.6,12.3,20,-1.02,0.11,-2,1.08,0101000020E6100000E4ED523420C41540D4D2DC0A61764A40,0,2.247776679,0.4535153,152.9519032,-3
2002,4/27/2014 20:41,52.9305317,5.4400737,-2,\N,26.9,5,9.3,2.2,12.2,12.4,0.31,-0.16,-1.69,0.73,0101000020E6100000A15115AEA2C2154016B2A9A91B774A40,0,1.72563032,1.266962884,-171.4359916,0
2002,4/27/2014 21:11,52.9305466,5.4400813,-7,\N,27.2,4,13.5,2.2,16.4,14.9,-2.2,-0.93,-0.76,1.22,0101000020E61000001D531CACA4C21540B633A7261C774A40,0,2.506491572,1.537294535,-27.81125538,-5
2002,4/27/2014 21:42,52.9305416,5.4400106,-10,\N,27.9,6,21.6,2.5,11.9,7.9,-0.14,0.55,-1.04,0.65,0101000020E6100000C792832392C21540A4C8B5FC1B774A40,0,1.18477846,0.790612934,134.8206181,-8
2002,4/27/2014 22:42,52.9306305,5.4400009,-3,\N,28.6,9,8.2,2.2,8.1,13.5,-0.87,-0.01,-1.34,0.57,0101000020E61000009FD78E988FC215407F1475E61E774A40,0,1.597685826,0.136736638,147.9680919,-1
2002,4/27/2014 23:12,52.9306084,5.4400312,0,\N,29,8,10.4,1.8,8.6,10.4,-0.77,0.5,-0.67,0.51,0101000020E6100000E8E0F48997C2154002B1112D1E774A40,0,1.136573799,0.595507996,73.41961365,2
2002,4/27/2014 23:42,52.9306811,5.4400498,-4,\N,29.6,9,9.6,1.4,7.9,7.2,-0.97,-0.25,-0.5,0.49,0101000020E610000003722E6A9CC21540AEC0EB8E20774A40,0,1.119553482,0.512611266,-17.82477899,-2
2002,4/28/2014 0:12,52.9306942,5.4401088,-4,\N,28.1,6,12.8,2.8,20.3,14.1,-1.82,-0.57,-0.37,0.78,0101000020E61000002BBA9AE1ABC21540D7C9CFFC20774A40,0,1.942730038,1.325907655,-17.32695516,-2
2002,4/28/2014 0:42,52.9306764,5.4398762,-24,\N,28.9,5,15,4.8,39.1,45.2,-1.27,-2.6,-2.29,2.16,0101000020E6100000AF2715E86EC215405B947E6720774A40,0,3.690121949,2.474083946,-94.0542455,-22
2002,4/28/2014 1:12,52.9306799,5.440109,-5,\N,27.2,9,40,1.9,5.3,6,-0.05,0.02,-0.04,0.57,0101000020E610000078B306EFABC21540B4C5DA8420774A40,0,0.067082039,0.028393689,60.2451631,-3
2002,4/28/2014 1:42,52.9306113,5.4400205,-3,\N,27.4,10,7.3,1.7,7.5,15,-0.85,-0.39,-1.63,0.62,0101000020E61000003D47E4BB94C21540DF6465451E774A40,0,1.879228565,0.414566297,-132.0871904,-1
2002,4/28/2014 2:12,52.9246965,5.4400461,-3,\N,23.8,8,12.5,1.7,12.7,16.7,-0.9,-0.5,-0.72,0.89,0101000020E6100000ECEDE0719BC21540E31C75745C764A40,0,1.256343902,0.521141645,-52.31523517,1
2002,4/28/2014 2:42,52.9247672,5.44049,-4,\N,25.5,7,10.7,1.8,12.9,10.9,-0.45,-0.32,-1.27,0.63,0101000020E610000033DC80CF0FC31540ED3488C55E764A40,0,1.384846562,0.472848949,-144.3050294,0
2002,4/28/2014 3:12,52.9247131,5.4405065,-2,\N,24.5,7,9.9,1.5,20.1,12.2,0.27,0.9,-1.66,1.14,0101000020E6100000A2B3CC2214C315406557B5FF5C764A40,0,1.907485256,1.550585816,145.8541359,2
2002,4/28/2014 3:42,52.9249046,5.4415805,-3,\N,27.5,5,13.1,3.4,35.2,32,-0.15,-1.35,-1.24,1.91,0101000020E61000008F34B8AD2DC41540C175204663764A40,0,1.839184602,1.43004838,-111.5928021,0
2002,4/28/2014 4:12,52.9248442,5.4414046,-9,\N,25.8,5,40.1,4.3,16.9,23.6,-0.02,-0.01,-0.9,0.95,0101000020E610000042374591FFC315409972744B61764A40,0,0.900277735,0.525996031,-179.1221809,-6
